"no","time","temperature","humidity"
873,11:52:26,39.5,72.0
874,11:52:27,39.5,73.9
875,11:52:28,39.5,70.9
876,11:52:29,39.3,72.1
877,11:52:30,39.5,72.5
878,11:52:31,39.5,73.2
879,11:52:32,39.6,71.6
880,11:52:33,39.5,72.0
881,11:52:34,39.5,72.2
882,11:52:35,39.4,73.2
883,11:52:36,39.5,71.6
884,11:52:37,39.4,72.2
885,11:52:38,39.5,72.0
886,11:52:39,39.5,72.1
887,11:52:41,39.4,72.1
888,11:52:42,39.5,70.3
889,11:52:43,39.6,72.4
890,11:52:44,39.5,72.3
891,11:52:45,39.5,72.0
892,11:52:46,39.5,72.0
893,11:52:47,39.6,72.0
894,11:52:48,39.6,72.1
895,11:52:49,39.5,71.8
896,11:52:50,39.6,71.9
897,11:52:51,39.6,71.7
898,11:52:52,39.7,71.1
899,11:52:53,39.5,71.8
900,11:52:54,39.5,71.9
901,11:52:55,39.6,73.1
902,11:52:56,39.5,71.7
903,11:52:57,39.5,71.8
904,11:52:58,39.5,71.8
905,11:52:59,39.5,72.5
906,11:53:0,39.5,72.1
907,11:53:1,39.6,73.2
908,11:53:2,39.6,71.6
909,11:53:3,39.6,71.9
910,11:53:4,39.6,71.7
911,11:53:5,39.6,71.4
912,11:53:6,39.4,71.6
913,11:53:7,39.6,71.6
914,11:53:8,39.6,71.6
915,11:53:9,39.5,71.6
916,11:53:10,39.5,71.4
917,11:53:11,39.6,71.5
918,11:53:12,39.5,71.4
919,11:53:13,39.6,71.4
920,11:53:14,39.5,72.8
921,11:53:15,39.5,72.2
922,11:53:16,39.5,71.7
923,11:53:17,39.5,71.6
924,11:53:18,39.6,72.2
925,11:53:19,39.6,71.3
926,11:53:20,39.6,72.0
927,11:53:21,39.6,71.6
928,11:53:22,39.6,71.8
929,11:53:23,39.6,71.8
930,11:53:24,39.6,71.9
931,11:53:25,39.6,71.9
932,11:53:26,39.6,71.7
933,11:53:27,39.6,71.5
934,11:53:28,39.6,71.7
935,11:53:29,39.7,71.7
936,11:53:30,39.5,71.5
937,11:53:31,39.5,71.7
938,11:53:32,39.5,71.7
939,11:53:33,39.6,71.5
940,11:53:34,39.5,71.5
941,11:53:35,39.5,71.8
942,11:53:36,39.6,71.6
943,11:53:37,39.7,71.3
944,11:53:38,39.6,70.4
945,11:53:39,39.5,72.4
946,11:53:40,39.6,71.6
947,11:53:41,39.5,71.8
948,11:53:42,39.6,71.2
949,11:53:43,39.5,72.0
950,11:53:44,39.6,71.7
951,11:53:45,39.6,71.5
952,11:53:46,39.6,71.6
953,11:53:47,39.6,71.8
954,11:53:48,39.6,72.0
955,11:53:49,39.5,72.0
956,11:53:50,39.6,71.8
957,11:53:51,39.6,71.7
958,11:53:52,39.6,71.8
959,11:53:53,39.6,71.8
960,11:53:54,39.6,71.8
961,11:53:55,39.7,71.9
962,11:53:56,39.7,71.6
963,11:53:57,39.7,71.2
964,11:53:58,39.7,71.3
965,11:53:59,39.7,71.8
966,11:54:0,39.6,71.4
967,11:54:1,39.7,70.0
968,11:54:2,39.7,73.0
969,11:54:3,39.7,71.3
970,11:54:4,39.6,71.8
971,11:54:5,39.6,71.8
972,11:54:6,39.7,71.2
973,11:54:7,39.7,71.6
974,11:54:8,39.7,71.8
975,11:54:9,39.6,71.5
976,11:54:10,39.6,71.6
977,11:54:11,39.6,71.6
978,11:54:12,39.7,71.4
979,11:54:13,39.7,71.5
980,11:54:14,39.6,71.7
981,11:54:15,39.7,71.3
982,11:54:16,39.8,71.3
983,11:54:17,39.7,70.2
984,11:54:18,39.7,71.4
985,11:54:19,39.7,71.4
986,11:54:20,39.5,71.1
987,11:54:21,39.7,71.2
988,11:54:22,39.7,71.2
989,11:54:23,39.7,71.3
990,11:54:24,39.6,71.0
991,11:54:25,39.7,70.3
992,11:54:26,39.7,71.3
993,11:54:27,39.7,71.5
994,11:54:28,39.6,69.9
995,11:54:29,39.7,71.5
996,11:54:30,39.8,71.3
997,11:54:31,39.8,71.4
998,11:54:32,39.7,71.2
999,11:54:33,39.7,71.1
1000,11:54:34,39.7,71.0
1001,11:54:35,39.7,71.1
1002,11:54:36,39.7,71.0
1003,11:54:37,39.7,71.4
1004,11:54:38,39.7,71.1
1005,11:54:39,39.7,71.1
1006,11:54:40,39.5,71.1
1007,11:54:41,39.7,70.9
1008,11:54:42,39.7,71.0
1009,11:54:43,39.8,69.8
1010,11:54:44,39.7,71.2
1011,11:54:45,39.7,70.8
1012,11:54:46,39.7,71.0
1013,11:54:47,39.7,71.1
1014,11:54:48,39.7,70.1
1015,11:54:49,39.8,71.0
1016,11:54:50,39.8,71.1
1017,11:54:51,39.9,71.1
1018,11:54:52,39.9,70.8
1019,11:54:53,39.7,71.1
1020,11:54:54,39.7,71.0
1021,11:54:55,39.8,71.0
1022,11:54:56,39.8,70.5
1023,11:54:57,39.7,70.8
1024,11:54:58,40.0,71.3
1025,11:54:59,39.8,69.6
1026,11:55:0,39.6,70.8
1027,11:55:1,39.7,70.9
1028,11:55:2,39.7,72.4
1029,11:55:3,39.7,71.2
1030,11:55:4,39.8,71.2
1031,11:55:5,39.7,71.4
1032,11:55:6,39.7,71.4
1033,11:55:7,39.7,70.8
1034,11:55:8,39.8,71.0
1035,11:55:9,39.7,71.0
1036,11:55:10,39.7,71.0
1037,11:55:11,39.7,70.8
1038,11:55:12,39.7,68.9
1039,11:55:13,39.8,71.1
1040,11:55:14,39.8,71.3
1041,11:55:15,39.7,70.8
1042,11:55:16,39.7,71.6
1043,11:55:17,39.7,71.3
1044,11:55:18,39.9,71.4
1045,11:55:19,39.7,71.4
1046,11:55:20,39.8,71.1
1047,11:55:21,39.8,70.8
1048,11:55:22,39.7,71.2
1049,11:55:23,39.8,71.2
1050,11:55:24,39.7,71.2
1051,11:55:25,39.8,70.2
1052,11:55:26,39.8,72.3
1053,11:55:27,39.8,71.6
1054,11:55:28,39.9,71.7
1055,11:55:29,39.9,71.8
1056,11:55:30,39.9,71.7
1057,11:55:31,39.8,72.2
1058,11:55:32,39.8,71.5
1059,11:55:33,39.9,71.8
1060,11:55:34,39.8,71.6
1061,11:55:35,39.8,71.4
1062,11:55:36,39.7,71.2
1063,11:55:37,39.6,71.4
1064,11:55:38,39.9,71.3
1065,11:55:39,39.8,71.6
1066,11:55:40,39.9,72.2
1067,11:55:41,39.8,70.7
1068,11:55:42,40.0,71.4
1069,11:55:43,39.8,71.4
1070,11:55:44,39.8,71.2
1071,11:55:45,39.8,72.1
1072,11:55:46,39.9,71.5
1073,11:55:47,39.9,71.4
1074,11:55:48,39.8,72.9
1075,11:55:49,39.8,71.9
1076,11:55:50,39.8,71.6
1077,11:55:52,39.9,71.7
1078,11:55:53,39.8,71.7
1079,11:55:54,39.8,71.9
1080,11:55:55,39.8,71.8
1081,11:55:56,39.7,71.8
1082,11:55:57,40.0,71.4
1083,11:55:58,40.0,72.0
1084,11:55:59,39.8,71.8
1085,11:56:0,39.8,70.4
1086,11:56:1,39.8,72.4
1087,11:56:2,39.9,71.6
1088,11:56:3,39.8,71.3
1089,11:56:4,39.8,72.8
1090,11:56:5,39.9,71.7
1091,11:56:6,39.9,71.3
1092,11:56:7,39.9,71.5
1093,11:56:8,39.9,71.7
1094,11:56:9,39.8,71.4
1095,11:56:10,39.9,71.2
1096,11:56:11,39.9,71.5
1097,11:56:12,40.0,71.2
1098,11:56:13,39.9,71.0
1099,11:56:14,39.9,71.1
1100,11:56:15,40.0,71.2
1101,11:56:16,39.9,71.4
1102,11:56:17,39.9,71.3
1103,11:56:18,39.9,71.3
1104,11:56:19,39.9,70.9
1105,11:56:20,40.0,72.7
1106,11:56:21,40.0,70.9
1107,11:56:22,39.9,71.2
1108,11:56:23,40.0,71.3
1109,11:56:24,39.9,69.9
1110,11:56:25,40.0,71.3
1111,11:56:26,39.9,71.2
1112,11:56:27,39.9,71.3
1113,11:56:28,39.9,69.9
1114,11:56:29,39.9,71.4
1115,11:56:30,39.9,71.1
1116,11:56:31,40.0,71.3
1117,11:56:32,40.0,71.0
1118,11:56:33,39.9,71.0
1119,11:56:34,39.9,70.8
1120,11:56:35,39.9,71.4
1121,11:56:36,40.0,70.9
1122,11:56:37,39.9,71.3
1123,11:56:38,39.9,71.4
1124,11:56:39,40.0,71.2
1125,11:56:40,39.9,71.3
1126,11:56:41,39.9,71.4
1127,11:56:42,39.9,71.4
1128,11:56:43,39.9,71.3
1129,11:56:44,39.9,71.4
1130,11:56:45,39.8,71.2
1131,11:56:46,40.0,71.4
1132,11:56:47,39.9,71.2
1133,11:56:48,39.9,71.8
1134,11:56:49,39.9,71.5
1135,11:56:50,39.9,71.2
1136,11:56:51,39.9,70.0
1137,11:56:52,39.9,71.4
1138,11:56:53,39.9,71.5
1139,11:56:54,39.9,71.3
1140,11:56:55,39.9,70.0
1141,11:56:56,40.0,70.1
1142,11:56:57,39.9,71.6
1143,11:56:58,40.0,71.5
1144,11:56:59,40.0,70.0
1145,11:57:0,40.0,71.9
1146,11:57:1,39.9,71.5
1147,11:57:2,39.9,71.4
1148,11:57:3,40.0,71.7
1149,11:57:4,40.0,71.5
1150,11:57:5,40.0,73.8
1151,11:57:6,40.1,71.4
1152,11:57:7,39.9,71.7
1153,11:57:8,39.9,71.5
1154,11:57:9,40.0,71.6
1155,11:57:10,39.9,71.7
1156,11:57:11,39.7,71.3
1157,11:57:12,40.0,71.2
1158,11:57:13,40.0,71.5
1159,11:57:14,40.1,71.8
1160,11:57:15,39.9,71.0
1161,11:57:16,39.9,71.4
1162,11:57:17,40.0,71.6
1163,11:57:18,40.0,72.0
1164,11:57:19,40.0,72.4
1165,11:57:20,39.9,71.5
1166,11:57:21,39.9,71.9
1167,11:57:22,40.0,71.5
1168,11:57:23,40.1,71.2
1169,11:57:24,40.0,69.2
1170,11:57:25,40.0,71.7
1171,11:57:26,40.1,71.6
1172,11:57:27,39.9,71.6
1173,11:57:28,40.0,71.6
1174,11:57:29,40.0,71.6
1175,11:57:30,39.9,71.6
1176,11:57:31,40.0,71.8
1177,11:57:32,39.9,71.2
1178,11:57:33,40.0,71.4
1179,11:57:34,40.0,71.6
1180,11:57:35,40.1,71.3
1181,11:57:36,40.1,71.3
1182,11:57:37,40.0,71.2
1183,11:57:38,40.0,71.2
1184,11:57:39,40.0,71.3
1185,11:57:40,40.0,71.1
1186,11:57:41,39.9,71.3
1187,11:57:42,39.9,70.7
1188,11:57:43,40.2,72.0
1189,11:57:44,40.1,71.1
1190,11:57:45,40.0,71.0
1191,11:57:46,40.1,72.0
1192,11:57:47,40.0,70.6
1193,11:57:48,40.1,70.8
1194,11:57:49,40.1,70.6
1195,11:57:50,40.1,69.2
1196,11:57:51,40.0,70.1
1197,11:57:52,40.1,70.8
1198,11:57:53,40.1,70.6
1199,11:57:54,40.1,71.3
1200,11:57:55,40.1,70.9
1201,11:57:56,40.0,71.0
1202,11:57:57,40.1,70.8
1203,11:57:58,40.0,71.0
1204,11:57:59,40.0,70.8
1205,11:58:0,40.1,71.1
1206,11:58:1,40.1,71.1
1207,11:58:2,40.1,71.3
1208,11:58:3,40.0,71.3
1209,11:58:4,40.1,70.9
1210,11:58:5,40.0,70.8
1211,11:58:6,40.0,70.9
1212,11:58:7,40.1,71.3
1213,11:58:8,40.1,71.2
1214,11:58:9,40.2,71.4
1215,11:58:10,40.2,71.0
1216,11:58:11,40.1,71.5
1217,11:58:12,40.0,70.9
1218,11:58:13,40.1,71.8
1219,11:58:14,40.1,72.1
1220,11:58:15,40.1,71.0
1221,11:58:16,40.1,71.2
1222,11:58:17,40.2,71.2
1223,11:58:18,40.1,70.4
1224,11:58:19,40.1,71.3
1225,11:58:20,40.1,70.8
1226,11:58:21,40.1,71.2
1227,11:58:22,40.2,70.7
1228,11:58:23,40.1,71.0
1229,11:58:24,40.1,70.9
1230,11:58:25,40.1,71.1
1231,11:58:26,40.0,70.8
1232,11:58:27,40.1,70.9
1233,11:58:28,40.0,70.8
1234,11:58:29,40.1,70.9
1235,11:58:30,40.1,70.8
1236,11:58:31,40.1,70.9
1237,11:58:32,40.2,71.0
1238,11:58:33,39.9,71.1
1239,11:58:34,40.1,70.8
1240,11:58:35,40.2,70.7
1241,11:58:36,40.2,71.3
1242,11:58:37,40.1,72.0
1243,11:58:38,40.1,70.5
1244,11:58:39,40.2,70.7
1245,11:58:40,40.2,71.0
1246,11:58:41,40.2,70.4
1247,11:58:42,40.2,71.0
1248,11:58:43,40.2,71.0
1249,11:58:44,40.2,71.0
1250,11:58:45,40.1,69.4
1251,11:58:46,40.1,71.1
1252,11:58:47,40.2,70.7
1253,11:58:48,40.2,70.8
1254,11:58:49,40.2,70.8
1255,11:58:50,40.1,70.9
1256,11:58:51,40.1,71.0
1257,11:58:52,40.2,70.8
1258,11:58:53,40.1,70.8
1259,11:58:54,40.1,70.8
1260,11:58:55,40.1,70.7
1261,11:58:56,40.2,71.1
1262,11:58:57,40.1,70.8
1263,11:58:58,40.2,70.5
1264,11:58:59,40.2,71.0
1265,11:59:0,40.2,71.2
1266,11:59:2,39.9,70.8
1267,11:59:3,40.1,71.0
1268,11:59:4,40.2,71.1
1269,11:59:5,40.1,71.1
1270,11:59:6,40.2,70.5
1271,11:59:7,40.2,71.0
1272,11:59:8,40.2,71.0
1273,11:59:9,40.2,71.8
1274,11:59:10,40.1,70.5
1275,11:59:11,40.2,71.0
1276,11:59:12,40.2,71.4
1277,11:59:13,40.3,72.0
1278,11:59:14,40.1,71.1
1279,11:59:15,40.1,69.4
1280,11:59:16,40.3,71.0
1281,11:59:17,40.3,71.3
1282,11:59:18,40.1,71.2
1283,11:59:19,40.3,71.3
1284,11:59:20,40.2,70.9
1285,11:59:21,40.1,71.0
1286,11:59:22,40.2,71.2
1287,11:59:23,40.2,70.9
1288,11:59:24,40.2,71.0
1289,11:59:25,40.2,70.8
1290,11:59:26,40.1,70.8
1291,11:59:27,40.2,71.3
1292,11:59:28,40.3,70.8
1293,11:59:29,40.1,70.2
1294,11:59:30,40.2,70.9
1295,11:59:31,40.2,70.6
1296,11:59:32,40.1,71.6
1297,11:59:33,40.3,70.7
1298,11:59:34,40.2,72.5
1299,11:59:35,40.2,71.2
1300,11:59:36,40.2,71.0
1301,11:59:37,40.3,70.9
1302,11:59:38,40.2,71.3
1303,11:59:39,40.3,71.1
1304,11:59:40,40.2,70.9
1305,11:59:41,40.2,71.0
1306,11:59:42,40.3,70.7
1307,11:59:43,40.3,71.2
1308,11:59:44,40.2,71.0
1309,11:59:45,40.3,71.2
1310,11:59:46,40.4,71.0
1311,11:59:47,40.3,71.0
1312,11:59:48,40.2,71.3
1313,11:59:49,40.3,70.7
1314,11:59:50,40.2,71.0
1315,11:59:51,40.3,71.7
1316,11:59:52,40.4,70.9
1317,11:59:53,40.1,70.5
1318,11:59:54,40.2,70.9
1319,11:59:55,40.3,70.6
1320,11:59:56,40.3,69.2
1321,11:59:57,40.3,70.1
1322,11:59:58,40.2,71.0
1323,11:59:59,40.3,70.8
1324,12:0:0,40.2,72.4
1325,12:0:1,40.3,72.4
1326,12:0:2,40.3,71.0
1327,12:0:3,40.3,70.8
1328,12:0:4,40.2,71.5
1329,12:0:5,40.1,70.8
1330,12:0:6,40.2,70.8
1331,12:0:7,40.3,70.6
1332,12:0:8,40.3,70.9
1333,12:0:9,40.3,70.7
1334,12:0:10,40.3,70.9
1335,12:0:11,40.3,71.3
1336,12:0:12,40.2,70.4
1337,12:0:13,40.4,70.5
1338,12:0:14,40.4,70.8
1339,12:0:15,40.3,70.7
1340,12:0:16,40.2,70.6
1341,12:0:17,40.3,70.6
1342,12:0:18,40.4,71.1
1343,12:0:19,40.4,70.8
1344,12:0:20,40.1,70.5
1345,12:0:21,40.3,70.6
1346,12:0:22,40.2,70.8
1347,12:0:23,40.4,70.9
1348,12:0:24,40.3,71.9
1349,12:0:25,40.4,70.9
1350,12:0:26,40.3,70.9
1351,12:0:27,40.4,70.5
1352,12:0:28,40.3,71.3
1353,12:0:29,40.3,72.5
1354,12:0:30,40.3,70.3
1355,12:0:31,40.3,70.7
1356,12:0:32,40.3,69.4
1357,12:0:33,40.3,70.7
1358,12:0:34,40.4,70.5
1359,12:0:35,40.3,70.4
1360,12:0:36,40.4,71.9
1361,12:0:37,40.3,69.8
1362,12:0:38,40.4,70.6
1363,12:0:39,40.2,70.3
1364,12:0:40,40.4,70.0
1365,12:0:41,40.3,70.3
1366,12:0:42,40.4,70.1
1367,12:0:43,40.4,70.3
1368,12:0:44,40.3,70.3
1369,12:0:45,40.4,70.4
1370,12:0:46,40.4,70.2
1371,12:0:47,40.3,69.7
1372,12:0:48,40.3,69.7
1373,12:0:49,40.4,70.0
1374,12:0:50,40.4,70.1
1375,12:0:51,40.3,69.7
1376,12:0:52,40.2,69.7
1377,12:0:53,40.4,69.8
1378,12:0:54,40.3,69.8
1379,12:0:55,40.5,69.7
1380,12:0:56,40.1,69.6
1381,12:0:57,40.4,70.0
1382,12:0:58,40.4,69.6
1383,12:0:59,40.5,70.3
1384,12:1:0,40.4,69.4
1385,12:1:1,40.3,69.6
1386,12:1:2,40.4,69.7
1387,12:1:3,40.5,71.0
1388,12:1:4,40.3,70.6
1389,12:1:5,40.4,69.5
1390,12:1:6,40.4,69.4
1391,12:1:7,40.3,69.5
1392,12:1:8,40.4,68.0
1393,12:1:9,40.4,69.7
1394,12:1:10,40.3,69.2
1395,12:1:11,40.4,68.3
1396,12:1:12,40.4,69.6
1397,12:1:13,40.3,69.2
1398,12:1:14,40.4,69.2
1399,12:1:15,40.3,69.5
1400,12:1:16,40.3,69.4
1401,12:1:17,40.4,69.3
1402,12:1:18,40.3,69.3
1403,12:1:19,40.4,69.3
1404,12:1:20,40.3,69.4
1405,12:1:21,40.3,69.1
1406,12:1:22,40.3,69.0
1407,12:1:23,40.4,69.0
1408,12:1:24,40.4,69.3
1409,12:1:25,40.4,69.0
1410,12:1:26,40.3,69.4
1411,12:1:27,40.2,69.3
1412,12:1:28,40.4,70.2
1413,12:1:29,40.4,69.2
1414,12:1:30,40.4,69.0
1415,12:1:31,40.5,69.2
1416,12:1:32,40.3,68.4
1417,12:1:33,40.4,69.4
1418,12:1:34,40.4,69.3
1419,12:1:35,40.3,68.4
1420,12:1:36,40.4,68.3
1421,12:1:37,40.4,69.1
1422,12:1:38,40.4,69.3
1423,12:1:39,40.3,70.5
1424,12:1:40,40.4,69.6
1425,12:1:41,40.4,69.3
1426,12:1:42,40.4,69.3
1427,12:1:43,40.4,69.3
1428,12:1:44,40.4,69.4
1429,12:1:45,40.5,69.2
1430,12:1:46,40.3,69.3
1431,12:1:47,40.5,69.4
1432,12:1:48,40.4,69.3
1433,12:1:49,40.4,69.1
1434,12:1:50,40.4,69.3
1435,12:1:51,40.3,69.1
1436,12:1:52,40.4,69.3
1437,12:1:53,40.4,69.2
1438,12:1:54,40.5,69.2
1439,12:1:55,40.5,68.9
1440,12:1:56,40.4,69.4
1441,12:1:57,40.5,69.2
1442,12:1:58,40.5,69.1
1443,12:1:59,40.3,69.3
1444,12:2:0,40.3,69.2
1445,12:2:1,40.4,69.2
1446,12:2:2,40.4,68.6
1447,12:2:3,40.4,69.4
1448,12:2:4,40.6,68.3
1449,12:2:5,40.4,69.3
1450,12:2:6,40.4,69.2
1451,12:2:7,40.3,68.6
1452,12:2:9,40.5,69.1
1453,12:2:10,40.4,69.0
1454,12:2:11,40.3,69.0
1455,12:2:12,40.4,69.1
1456,12:2:13,40.5,69.1
1457,12:2:14,40.4,69.1
1458,12:2:15,40.5,69.2
1459,12:2:16,40.5,69.2
1460,12:2:17,40.6,69.2
1461,12:2:18,40.4,68.6
1462,12:2:19,40.4,69.3
1463,12:2:20,40.3,69.2
1464,12:2:21,40.3,69.4
1465,12:2:22,40.5,69.7
1466,12:2:23,40.4,69.4
1467,12:2:24,40.6,69.4
1468,12:2:25,40.4,69.2
1469,12:2:26,40.4,69.2
1470,12:2:27,40.4,69.3
1471,12:2:28,40.6,67.6
1472,12:2:29,40.4,69.1
1473,12:2:30,40.5,69.0
1474,12:2:31,40.4,68.3
1475,12:2:32,40.4,69.8
1476,12:2:33,40.6,69.4
1477,12:2:34,40.5,69.4
1478,12:2:35,40.4,68.6
1479,12:2:36,40.5,69.0
1480,12:2:37,40.5,69.1
1481,12:2:38,40.5,69.2
1482,12:2:39,40.5,69.7
1483,12:2:40,40.5,69.2
1484,12:2:41,40.5,69.3
1485,12:2:42,40.5,69.5
1486,12:2:43,40.4,69.1
1487,12:2:44,40.6,69.1
1488,12:2:45,40.4,69.6
1489,12:2:46,40.5,69.8
1490,12:2:47,40.5,69.3
1491,12:2:48,40.6,69.3
1492,12:2:49,40.5,69.5
1493,12:2:50,40.5,69.5
1494,12:2:51,40.5,69.5
1495,12:2:52,40.7,69.4
1496,12:2:53,40.6,69.3
1497,12:2:54,40.4,69.3
1498,12:2:55,40.2,69.2
1499,12:2:56,40.5,69.4
1500,12:2:57,40.7,68.2
1501,12:2:58,40.4,69.0
1502,12:2:59,40.6,69.8
1503,12:3:0,40.6,69.7
1504,12:3:1,40.6,69.2
1505,12:3:2,40.6,69.1
1506,12:3:3,40.6,68.7
1507,12:3:4,40.5,68.3
1508,12:3:5,40.6,69.5
1509,12:3:6,40.6,68.9
1510,12:3:7,40.5,68.0
1511,12:3:8,40.6,69.6
1512,12:3:9,40.6,69.0
1513,12:3:10,40.6,69.2
1514,12:3:11,40.5,69.1
1515,12:3:12,40.6,70.5
1516,12:3:13,40.6,69.2
1517,12:3:14,40.6,69.1
1518,12:3:15,40.6,69.4
1519,12:3:16,40.6,69.2
1520,12:3:17,40.6,69.0
1521,12:3:18,40.6,69.0
1522,12:3:19,40.6,68.9
1523,12:3:20,40.6,69.2
1524,12:3:21,40.6,69.1
1525,12:3:22,40.4,68.9
1526,12:3:23,40.5,69.0
1527,12:3:24,40.6,68.8
1528,12:3:25,40.5,69.0
1529,12:3:26,40.7,68.5
1530,12:3:27,40.6,69.3
1531,12:3:28,40.7,68.8
1532,12:3:29,40.6,68.9
1533,12:3:30,40.6,69.8
1534,12:3:31,40.7,70.6
1535,12:3:32,40.6,69.1
1536,12:3:33,40.7,69.1
1537,12:3:34,40.6,68.4
1538,12:3:35,40.6,69.6
1539,12:3:36,40.6,69.2
1540,12:3:37,40.6,69.0
1541,12:3:38,40.6,68.7
1542,12:3:39,40.6,69.1
1543,12:3:40,40.7,68.8
1544,12:3:41,40.6,69.1
1545,12:3:42,40.6,69.0
1546,12:3:43,40.7,68.8
1547,12:3:44,40.8,68.9
1548,12:3:45,40.7,68.9
1549,12:3:46,40.7,68.4
1550,12:3:47,40.6,68.7
1551,12:3:48,40.6,68.9
1552,12:3:49,40.7,69.0
1553,12:3:50,40.6,69.1
1554,12:3:51,40.6,69.1
1555,12:3:52,40.7,69.0
1556,12:3:53,40.6,68.9
1557,12:3:54,40.7,69.0
1558,12:3:55,40.7,69.2
1559,12:3:56,40.7,68.8
1560,12:3:57,40.6,69.3
1561,12:3:58,40.6,69.0
1562,12:3:59,40.7,69.9
1563,12:4:0,40.8,69.0
1564,12:4:1,40.7,69.1
1565,12:4:2,40.6,68.6
1566,12:4:3,40.7,69.2
1567,12:4:4,40.6,69.1
1568,12:4:5,40.6,69.1
1569,12:4:6,40.6,69.1
1570,12:4:7,40.6,69.3
1571,12:4:8,40.6,69.1
1572,12:4:9,40.6,69.2
1573,12:4:10,40.6,68.9
1574,12:4:11,40.6,69.2
1575,12:4:12,40.7,69.1
1576,12:4:13,40.6,68.6
1577,12:4:14,40.7,69.2
1578,12:4:15,40.7,68.8
1579,12:4:16,40.7,69.0
1580,12:4:17,40.8,69.2
1581,12:4:18,40.6,69.2
1582,12:4:19,40.7,69.0
1583,12:4:20,40.7,68.8
1584,12:4:21,40.6,68.6
1585,12:4:22,40.6,68.4
1586,12:4:23,40.7,68.8
1587,12:4:24,40.8,68.8
1588,12:4:25,40.6,69.8
1589,12:4:26,40.7,67.6
1590,12:4:27,40.7,69.1
1591,12:4:28,40.7,69.0
1592,12:4:29,40.7,67.5
1593,12:4:30,40.7,69.3
1594,12:4:31,40.7,69.0
1595,12:4:32,40.7,69.1
1596,12:4:33,40.8,67.2
1597,12:4:34,40.6,69.2
1598,12:4:35,40.6,69.1
1599,12:4:36,40.8,69.2
1600,12:4:37,40.7,69.2
1601,12:4:38,40.7,69.1
1602,12:4:39,40.7,69.1
1603,12:4:40,40.7,68.9
1604,12:4:41,40.7,69.1
1605,12:4:42,40.8,69.1
1606,12:4:43,40.7,68.8
1607,12:4:44,40.8,68.7
1608,12:4:45,40.7,68.9
1609,12:4:46,40.7,68.9
1610,12:4:47,40.7,69.3
1611,12:4:48,40.4,68.8
1612,12:4:49,40.8,69.0
1613,12:4:50,40.7,68.8
1614,12:4:51,40.6,68.8
1615,12:4:52,40.8,68.1
1616,12:4:53,40.8,70.5
1617,12:4:54,40.8,67.7
1618,12:4:55,40.8,68.7
1619,12:4:56,40.7,69.0
1620,12:4:57,40.6,69.4
1621,12:4:58,40.7,68.0
1622,12:4:59,40.7,68.7
1623,12:5:0,40.7,68.7
1624,12:5:1,40.7,68.6
1625,12:5:2,40.7,68.5
1626,12:5:3,40.8,68.9
1627,12:5:4,40.7,68.9
1628,12:5:5,40.6,69.4
1629,12:5:6,40.8,68.7
1630,12:5:7,40.7,68.8
1631,12:5:8,40.8,68.6
1632,12:5:9,40.7,68.6
1633,12:5:10,40.7,68.8
1634,12:5:11,40.8,67.1
1635,12:5:12,40.6,68.9
1636,12:5:13,40.7,69.0
1637,12:5:14,40.7,68.9
1638,12:5:15,40.7,68.8
1639,12:5:17,40.7,68.7
1640,12:5:18,40.7,68.6
1641,12:5:19,40.7,68.9
1642,12:5:20,40.8,68.7
1643,12:5:21,40.9,68.8
1644,12:5:22,40.8,68.9
1645,12:5:23,40.7,68.7
1646,12:5:24,40.7,68.4
1647,12:5:25,41.0,68.7
1648,12:5:26,40.6,68.9
1649,12:5:27,40.8,68.5
1650,12:5:28,40.8,68.8
1651,12:5:29,40.7,67.2
1652,12:5:30,40.7,67.4
1653,12:5:31,40.8,68.8
1654,12:5:32,40.8,68.5
1655,12:5:33,40.8,68.7
1656,12:5:34,40.7,68.8
1657,12:5:35,40.7,68.2
1658,12:5:36,40.8,68.4
1659,12:5:37,40.8,68.7
1660,12:5:38,40.8,68.7
1661,12:5:39,40.7,68.2
1662,12:5:40,40.8,68.5
1663,12:5:41,40.7,68.5
1664,12:5:42,40.7,68.3
1665,12:5:43,40.7,68.5
1666,12:5:44,40.8,68.4
1667,12:5:45,40.8,68.7
1668,12:5:46,40.8,68.4
1669,12:5:47,40.8,68.4
1670,12:5:48,40.8,68.1
1671,12:5:49,40.8,68.4
1672,12:5:50,40.9,68.1
1673,12:5:51,40.8,68.2
1674,12:5:52,40.7,68.2
1675,12:5:53,40.8,68.2
1676,12:5:54,40.9,68.3
1677,12:5:55,40.8,68.4
1678,12:5:56,40.7,68.0
1679,12:5:57,41.0,67.4
1680,12:5:58,40.7,66.9
1681,12:5:59,40.8,68.2
1682,12:6:0,40.7,68.2
1683,12:6:1,40.8,66.9
1684,12:6:2,40.8,67.9
1685,12:6:3,40.8,67.9
1686,12:6:4,40.8,68.1
1687,12:6:5,40.7,68.0
1688,12:6:6,40.8,67.7
1689,12:6:7,40.8,68.0
1690,12:6:8,40.8,67.9
1691,12:6:9,40.8,67.9
1692,12:6:10,40.8,68.4
1693,12:6:11,40.8,67.9
1694,12:6:12,40.8,67.9
1695,12:6:13,40.7,68.3
1696,12:6:14,40.8,68.0
1697,12:6:15,40.8,68.0
1698,12:6:16,40.8,68.1
1699,12:6:17,40.8,68.1
1700,12:6:18,40.8,68.1
1701,12:6:19,40.8,68.0
1702,12:6:20,40.7,67.9
